,pos,neg,senti_score,label
3218,5,11,-6,0.0
3219,23,6,17,1.0
3220,0,0,0,1.0
3221,8,5,3,1.0
3222,3,3,0,1.0
3223,7,8,-1,0.0
3224,4,2,2,1.0
3225,6,2,4,1.0
3226,7,15,-8,0.0
3227,29,23,6,1.0
3228,11,6,5,1.0
3229,0,2,-2,0.0
3230,2,1,1,1.0
3231,14,11,3,1.0
3232,6,1,5,1.0
3233,16,14,2,1.0
3234,19,18,1,1.0
3235,2,2,0,1.0
3236,18,18,0,1.0
3237,0,0,0,1.0
3238,14,12,2,1.0
3239,15,26,-11,0.0
3240,1,1,0,1.0
3241,1,0,1,1.0
3242,7,2,5,1.0
3243,5,8,-3,0.0
3244,4,0,4,1.0
3245,12,7,5,1.0
3246,15,18,-3,0.0
3247,21,25,-4,0.0
3248,9,3,6,1.0
3249,8,1,7,1.0
3250,2,0,2,1.0
3251,2,0,2,1.0
3252,23,14,9,1.0
3253,3,1,2,1.0
3254,12,5,7,1.0
3255,8,1,7,1.0
3256,8,5,3,1.0
3257,1,6,-5,0.0
3258,20,17,3,1.0
3259,0,0,0,1.0
3260,0,0,0,1.0
3261,12,10,2,1.0
3262,6,6,0,1.0
3263,6,2,4,1.0
3264,7,5,2,1.0
3265,6,2,4,1.0
3266,3,1,2,1.0
3267,4,4,0,1.0
3268,1,0,1,1.0
3269,4,0,4,1.0
3270,0,0,0,1.0
3271,5,2,3,1.0
3272,9,8,1,1.0
3273,2,0,2,1.0
3274,0,0,0,1.0
3275,4,2,2,1.0
3276,0,1,-1,0.0
3277,0,0,0,1.0
3278,6,6,0,1.0
3279,10,6,4,1.0
3280,5,1,4,1.0
3281,4,3,1,1.0
3282,6,5,1,1.0
3283,3,1,2,1.0
3284,1,3,-2,0.0
3285,1,1,0,1.0
3286,5,0,5,1.0
3287,6,5,1,1.0
3288,13,15,-2,0.0
3289,0,0,0,1.0
3290,0,0,0,1.0
3291,2,1,1,1.0
3292,0,0,0,1.0
3293,0,0,0,1.0
3294,2,1,1,1.0
3295,6,6,0,1.0
3296,4,1,3,1.0
3297,13,15,-2,0.0
3298,1,2,-1,0.0
3299,11,7,4,1.0
3300,12,10,2,1.0
3301,9,9,0,1.0
3302,14,18,-4,0.0
3303,6,7,-1,0.0
3304,0,1,-1,0.0
3305,3,2,1,1.0
3306,21,15,6,1.0
3307,4,6,-2,0.0
3308,3,2,1,1.0
3309,4,5,-1,0.0
3310,3,3,0,1.0
3311,4,0,4,1.0
3312,26,22,4,1.0
3313,9,6,3,1.0
3314,10,11,-1,0.0
3315,4,4,0,1.0
3316,4,3,1,1.0
3317,0,0,0,1.0
3318,21,17,4,1.0
3319,5,6,-1,0.0
3320,2,0,2,1.0
3321,8,5,3,1.0
3322,11,10,1,1.0
3323,4,9,-5,0.0
3324,0,1,-1,0.0
3325,4,0,4,1.0
3326,8,9,-1,0.0
3327,0,2,-2,0.0
3328,21,4,17,1.0
3329,0,2,-2,0.0
3330,1,3,-2,0.0
3331,1,6,-5,0.0
3332,6,6,0,1.0
3333,13,10,3,1.0
3334,4,10,-6,0.0
3335,6,25,-19,0.0
3336,4,0,4,1.0
3337,4,3,1,1.0
3338,1,3,-2,0.0
3339,0,0,0,1.0
3340,7,4,3,1.0
3341,4,1,3,1.0
3342,13,6,7,1.0
3343,4,4,0,1.0
3344,5,3,2,1.0
3345,3,4,-1,0.0
3346,12,8,4,1.0
3347,0,0,0,1.0
3348,28,34,-6,0.0
3349,9,4,5,1.0
3350,14,4,10,1.0
3351,18,9,9,1.0
3352,13,17,-4,0.0
3353,13,13,0,1.0
3354,3,3,0,1.0
3355,13,6,7,1.0
3356,29,17,12,1.0
3357,0,1,-1,0.0
3358,11,13,-2,0.0
3359,5,11,-6,0.0
3360,3,2,1,1.0
3361,2,2,0,1.0
3362,2,1,1,1.0
3363,12,15,-3,0.0
3364,7,3,4,1.0
3365,17,20,-3,0.0
3366,15,15,0,1.0
3367,1,0,1,1.0
3368,6,13,-7,0.0
3369,13,9,4,1.0
3370,8,4,4,1.0
3371,1,2,-1,0.0
3372,11,11,0,1.0
3373,4,3,1,1.0
3374,10,6,4,1.0
3375,5,3,2,1.0
3376,3,3,0,1.0
3377,8,2,6,1.0
3378,11,15,-4,0.0
3379,4,3,1,1.0
3380,12,5,7,1.0
3381,6,0,6,1.0
3382,2,0,2,1.0
3383,0,1,-1,0.0
3384,1,0,1,1.0
3385,4,0,4,1.0
3386,1,1,0,1.0
3387,2,1,1,1.0
3388,2,2,0,1.0
3389,9,12,-3,0.0
3390,13,6,7,1.0
3391,4,4,0,1.0
3392,1,1,0,1.0
3393,3,0,3,1.0
3394,10,13,-3,0.0
3395,7,2,5,1.0
3396,0,0,0,1.0
3397,8,8,0,1.0
3398,6,5,1,1.0
3399,3,7,-4,0.0
3400,4,5,-1,0.0
3401,21,12,9,1.0
3402,0,0,0,1.0
3403,6,7,-1,0.0
3404,5,3,2,1.0
3405,2,1,1,1.0
3406,9,6,3,1.0
3407,9,11,-2,0.0
3408,21,15,6,1.0
3409,7,6,1,1.0
3410,8,13,-5,0.0
3411,6,7,-1,0.0
3412,8,3,5,1.0
3413,5,4,1,1.0
3414,17,9,8,1.0
3415,0,2,-2,0.0
3416,0,2,-2,0.0
3417,0,2,-2,0.0
3418,6,8,-2,0.0
3419,5,15,-10,0.0
3420,17,10,7,1.0
3421,6,10,-4,0.0
3422,0,0,0,1.0
3423,7,4,3,1.0
3424,4,5,-1,0.0
3425,0,3,-3,0.0
3426,5,3,2,1.0
3427,7,7,0,1.0
3428,3,1,2,1.0
3429,1,3,-2,0.0
3430,3,4,-1,0.0
3431,9,8,1,1.0
3432,2,1,1,1.0
3433,4,2,2,1.0
3434,26,14,12,1.0
3435,11,7,4,1.0
3436,3,1,2,1.0
3437,19,13,6,1.0
3438,2,1,1,1.0
3439,8,5,3,1.0
3440,20,23,-3,0.0
3441,10,4,6,1.0
3442,28,18,10,1.0
3443,8,2,6,1.0
3444,11,6,5,1.0
3445,1,2,-1,0.0
3446,6,13,-7,0.0
3447,6,8,-2,0.0
3448,18,19,-1,0.0
3449,3,1,2,1.0
3450,4,4,0,1.0
3451,4,4,0,1.0
3452,13,5,8,1.0
3453,3,3,0,1.0
3454,2,4,-2,0.0
3455,15,9,6,1.0
3456,9,6,3,1.0
3457,8,3,5,1.0
3458,1,0,1,1.0
3459,3,0,3,1.0
3460,3,4,-1,0.0
3461,3,2,1,1.0
3462,1,0,1,1.0
3463,5,3,2,1.0
3464,3,0,3,1.0
3465,3,1,2,1.0
3466,15,25,-10,0.0
3467,10,13,-3,0.0
3468,6,5,1,1.0
3469,11,12,-1,0.0
3470,6,4,2,1.0
3471,8,10,-2,0.0
3472,14,19,-5,0.0
3473,4,5,-1,0.0
3474,0,0,0,1.0
3475,1,0,1,1.0
3476,9,8,1,1.0
3477,3,4,-1,0.0
3478,4,4,0,1.0
3479,5,5,0,1.0
3480,12,4,8,1.0
3481,25,44,-19,0.0
3482,32,16,16,1.0
3483,0,1,-1,0.0
3484,0,0,0,1.0
3485,2,2,0,1.0
3486,5,1,4,1.0
3487,5,3,2,1.0
3488,15,12,3,1.0
3489,19,14,5,1.0
3490,11,10,1,1.0
3491,19,13,6,1.0
3492,8,3,5,1.0
3493,4,2,2,1.0
3494,2,1,1,1.0
3495,10,6,4,1.0
3496,2,2,0,1.0
3497,16,18,-2,0.0
3498,4,2,2,1.0
3499,9,7,2,1.0
3500,1,0,1,1.0
3501,7,8,-1,0.0
3502,27,21,6,1.0
3503,10,13,-3,0.0
3504,3,4,-1,0.0
3505,3,0,3,1.0
3506,10,9,1,1.0
3507,1,1,0,1.0
3508,15,14,1,1.0
3509,3,5,-2,0.0
3510,1,0,1,1.0
3511,5,0,5,1.0
3512,6,9,-3,0.0
3513,15,19,-4,0.0
3514,5,8,-3,0.0
3515,6,4,2,1.0
3516,11,18,-7,0.0
3517,6,4,2,1.0
3518,2,3,-1,0.0
3519,15,8,7,1.0
3520,20,26,-6,0.0
3521,14,9,5,1.0
3522,11,7,4,1.0
3523,14,10,4,1.0
3524,12,6,6,1.0
3525,2,0,2,1.0
3526,13,7,6,1.0
3527,10,6,4,1.0
3528,33,47,-14,0.0
3529,14,15,-1,0.0
3530,6,8,-2,0.0
3531,2,1,1,1.0
3532,31,42,-11,0.0
3533,0,0,0,1.0
3534,7,3,4,1.0
3535,4,4,0,1.0
3536,7,7,0,1.0
3537,7,5,2,1.0
3538,10,8,2,1.0
3539,7,8,-1,0.0
3540,5,5,0,1.0
3541,7,5,2,1.0
3542,3,0,3,1.0
3543,4,2,2,1.0
3544,1,0,1,1.0
3545,14,9,5,1.0
3546,1,1,0,1.0
3547,4,8,-4,0.0
3548,4,5,-1,0.0
3549,5,12,-7,0.0
3550,0,0,0,1.0
3551,2,1,1,1.0
3552,14,16,-2,0.0
3553,0,4,-4,0.0
3554,12,13,-1,0.0
3555,2,3,-1,0.0
3556,0,0,0,1.0
3557,6,1,5,1.0
3558,6,4,2,1.0
3559,6,2,4,1.0
3560,3,2,1,1.0
3561,14,13,1,1.0
3562,11,2,9,1.0
3563,0,2,-2,0.0
3564,3,4,-1,0.0
3565,2,3,-1,0.0
3566,0,0,0,1.0
3567,16,11,5,1.0
3568,1,4,-3,0.0
3569,0,0,0,1.0
3570,12,7,5,1.0
3571,23,24,-1,0.0
3572,12,17,-5,0.0
3573,8,8,0,1.0
3574,4,4,0,1.0
3575,2,0,2,1.0
3576,5,9,-4,0.0
3577,29,17,12,1.0
3578,2,3,-1,0.0
3579,3,3,0,1.0
3580,5,3,2,1.0
3581,29,18,11,1.0
3582,6,2,4,1.0
3583,0,2,-2,0.0
3584,5,11,-6,0.0
3585,3,4,-1,0.0
3586,15,8,7,1.0
3587,14,17,-3,0.0
3588,3,6,-3,0.0
3589,8,7,1,1.0
3590,13,13,0,1.0
3591,3,1,2,1.0
3592,19,12,7,1.0
3593,3,4,-1,0.0
3594,3,1,2,1.0
3595,3,3,0,1.0
3596,3,3,0,1.0
3597,1,1,0,1.0
3598,14,17,-3,0.0
3599,8,11,-3,0.0
3600,0,1,-1,0.0
3601,10,7,3,1.0
3602,12,4,8,1.0
3603,2,1,1,1.0
3604,9,8,1,1.0
3605,2,2,0,1.0
3606,5,1,4,1.0
3607,0,7,-7,0.0
3608,0,1,-1,0.0
3609,1,0,1,1.0
3610,1,2,-1,0.0
3611,1,0,1,1.0
3612,10,5,5,1.0
3613,10,1,9,1.0
3614,0,0,0,1.0
3615,0,2,-2,0.0
3616,11,15,-4,0.0
3617,11,9,2,1.0
3618,14,3,11,1.0
3619,11,11,0,1.0
3620,11,22,-11,0.0
3621,10,11,-1,0.0
3622,23,20,3,1.0
3623,1,0,1,1.0
3624,11,8,3,1.0
3625,12,8,4,1.0
3626,0,2,-2,0.0
3627,12,17,-5,0.0
3628,6,1,5,1.0
3629,15,18,-3,0.0
3630,20,22,-2,0.0
3631,9,4,5,1.0
3632,15,23,-8,0.0
3633,1,8,-7,0.0
3634,8,13,-5,0.0
3635,10,12,-2,0.0
3636,11,9,2,1.0
3637,32,43,-11,0.0
3638,16,14,2,1.0
3639,4,6,-2,0.0
3640,10,8,2,1.0
3641,8,7,1,1.0
3642,8,10,-2,0.0
3643,4,5,-1,0.0
3644,0,0,0,1.0
3645,4,4,0,1.0
3646,8,13,-5,0.0
3647,25,18,7,1.0
3648,3,4,-1,0.0
3649,0,1,-1,0.0
3650,1,3,-2,0.0
3651,8,5,3,1.0
3652,11,8,3,1.0
3653,7,1,6,1.0
3654,17,12,5,1.0
3655,18,13,5,1.0
3656,2,0,2,1.0
3657,10,16,-6,0.0
3658,8,5,3,1.0
3659,0,1,-1,0.0
3660,12,5,7,1.0
3661,18,14,4,1.0
3662,22,23,-1,0.0
3663,16,12,4,1.0
3664,12,19,-7,0.0
3665,18,13,5,1.0
3666,0,0,0,1.0
3667,21,24,-3,0.0
3668,2,2,0,1.0
3669,15,20,-5,0.0
3670,18,17,1,1.0
3671,8,5,3,1.0
3672,5,3,2,1.0
3673,4,3,1,1.0
3674,6,4,2,1.0
3675,2,1,1,1.0
3676,1,5,-4,0.0
3677,2,0,2,1.0
3678,0,0,0,1.0
3679,3,4,-1,0.0
3680,2,4,-2,0.0
3681,5,3,2,1.0
3682,30,25,5,1.0
3683,3,3,0,1.0
3684,8,10,-2,0.0
3685,10,3,7,1.0
3686,15,3,12,1.0
3687,2,4,-2,0.0
3688,8,4,4,1.0
3689,3,5,-2,0.0
3690,9,8,1,1.0
3691,9,7,2,1.0
3692,12,7,5,1.0
3693,5,7,-2,0.0
3694,15,18,-3,0.0
3695,7,8,-1,0.0
3696,20,29,-9,0.0
3697,5,11,-6,0.0
3698,11,9,2,1.0
3699,1,1,0,1.0
3700,20,21,-1,0.0
3701,1,3,-2,0.0
3702,3,5,-2,0.0
3703,0,0,0,1.0
3704,11,13,-2,0.0
3705,17,14,3,1.0
3706,0,0,0,1.0
3707,23,21,2,1.0
3708,16,12,4,1.0
3709,8,10,-2,0.0
3710,10,5,5,1.0
3711,1,0,1,1.0
3712,14,9,5,1.0
3713,10,5,5,1.0
3714,0,1,-1,0.0
3715,0,1,-1,0.0
3716,19,17,2,1.0
3717,10,3,7,1.0
3718,7,6,1,1.0
3719,13,4,9,1.0
3720,29,18,11,1.0
3721,2,3,-1,0.0
3722,7,8,-1,0.0
3723,12,6,6,1.0
3724,10,5,5,1.0
3725,10,8,2,1.0
3726,0,0,0,1.0
3727,7,3,4,1.0
3728,1,0,1,1.0
3729,16,11,5,1.0
3730,1,2,-1,0.0
3731,8,2,6,1.0
3732,5,4,1,1.0
3733,9,11,-2,0.0
3734,4,9,-5,0.0
3735,3,4,-1,0.0
3736,11,6,5,1.0
3737,1,0,1,1.0
3738,0,0,0,1.0
3739,2,3,-1,0.0
3740,0,0,0,1.0
3741,0,0,0,1.0
3742,4,4,0,1.0
3743,0,0,0,1.0
3744,6,11,-5,0.0
3745,6,3,3,1.0
3746,4,0,4,1.0
3747,8,2,6,1.0
3748,15,18,-3,0.0
3749,8,2,6,1.0
3750,5,11,-6,0.0
3751,5,4,1,1.0
3752,7,6,1,1.0
3753,1,0,1,1.0
3754,3,7,-4,0.0
3755,9,5,4,1.0
3756,6,5,1,1.0
3757,0,0,0,1.0
3758,11,8,3,1.0
3759,0,1,-1,0.0
3760,14,19,-5,0.0
3761,7,7,0,1.0
3762,10,2,8,1.0
3763,2,1,1,1.0
3764,2,2,0,1.0
3765,18,20,-2,0.0
3766,23,19,4,1.0
3767,2,1,1,1.0
3768,1,2,-1,0.0
3769,3,4,-1,0.0
3770,0,2,-2,0.0
3771,6,6,0,1.0
3772,13,21,-8,0.0
3773,0,0,0,1.0
3774,0,2,-2,0.0
3775,27,35,-8,0.0
3776,3,4,-1,0.0
3777,3,4,-1,0.0
3778,3,2,1,1.0
3779,8,10,-2,0.0
3780,6,8,-2,0.0
3781,10,12,-2,0.0
3782,0,0,0,1.0
3783,13,6,7,1.0
3784,0,2,-2,0.0
3785,6,5,1,1.0
3786,8,12,-4,0.0
3787,5,3,2,1.0
3788,0,0,0,1.0
3789,0,0,0,1.0
3790,0,0,0,1.0
3791,0,0,0,1.0
3792,11,10,1,1.0
3793,0,0,0,1.0
3794,4,9,-5,0.0
3795,14,13,1,1.0
3796,10,12,-2,0.0
3797,0,0,0,1.0
3798,1,1,0,1.0
3799,14,13,1,1.0
3800,15,6,9,1.0
3801,2,5,-3,0.0
3802,0,1,-1,0.0
3803,3,4,-1,0.0
3804,4,4,0,1.0
3805,2,3,-1,0.0
3806,3,1,2,1.0
3807,2,6,-4,0.0
3808,13,11,2,1.0
3809,10,5,5,1.0
3810,12,10,2,1.0
3811,2,1,1,1.0
3812,2,0,2,1.0
3813,2,1,1,1.0
3814,4,0,4,1.0
3815,4,0,4,1.0
3816,0,0,0,1.0
3817,4,2,2,1.0
3818,2,0,2,1.0
3819,6,7,-1,0.0
3820,1,0,1,1.0
3821,5,1,4,1.0
3822,7,3,4,1.0
3823,7,9,-2,0.0
3824,3,0,3,1.0
3825,3,2,1,1.0
3826,4,1,3,1.0
3827,2,2,0,1.0
3828,4,1,3,1.0
3829,4,0,4,1.0
3830,4,3,1,1.0
3831,4,4,0,1.0
3832,4,4,0,1.0
3833,10,13,-3,0.0
3834,7,5,2,1.0
3835,4,1,3,1.0
3836,2,1,1,1.0
3837,6,1,5,1.0
3838,4,0,4,1.0
3839,5,2,3,1.0
3840,4,4,0,1.0
3841,3,2,1,1.0
3842,3,2,1,1.0
3843,8,0,8,1.0
3844,2,2,0,1.0
3845,4,0,4,1.0
3846,2,4,-2,0.0
3847,5,2,3,1.0
3848,4,4,0,1.0
3849,5,7,-2,0.0
3850,2,0,2,1.0
3851,2,1,1,1.0
3852,6,5,1,1.0
3853,4,3,1,1.0
3854,17,11,6,1.0
3855,6,2,4,1.0
3856,1,1,0,1.0
3857,5,4,1,1.0
3858,2,0,2,1.0
3859,1,0,1,1.0
3860,1,0,1,1.0
3861,5,7,-2,0.0
3862,3,3,0,1.0
3863,0,1,-1,0.0
3864,7,8,-1,0.0
3865,0,0,0,1.0
3866,3,1,2,1.0
3867,6,3,3,1.0
3868,2,0,2,1.0
3869,1,1,0,1.0
3870,7,4,3,1.0
3871,4,1,3,1.0
3872,2,1,1,1.0
3873,16,7,9,1.0
3874,6,4,2,1.0
3875,5,8,-3,0.0
3876,5,4,1,1.0
3877,8,4,4,1.0
3878,9,4,5,1.0
3879,2,2,0,1.0
3880,6,3,3,1.0
3881,2,1,1,1.0
3882,2,2,0,1.0
3883,6,2,4,1.0
3884,2,1,1,1.0
3885,6,4,2,1.0
3886,6,1,5,1.0
3887,4,1,3,1.0
3888,3,1,2,1.0
3889,0,0,0,1.0
3890,2,0,2,1.0
3891,4,0,4,1.0
3892,5,7,-2,0.0
3893,3,4,-1,0.0
3894,2,5,-3,0.0
3895,6,0,6,1.0
3896,2,3,-1,0.0
3897,8,4,4,1.0
3898,3,3,0,1.0
3899,4,1,3,1.0
3900,4,1,3,1.0
3901,0,0,0,1.0
3902,0,5,-5,0.0
3903,2,0,2,1.0
3904,0,0,0,1.0
3905,0,0,0,1.0
3906,0,1,-1,0.0
3907,5,4,1,1.0
3908,4,0,4,1.0
3909,0,0,0,1.0
3910,2,0,2,1.0
3911,12,9,3,1.0
3912,5,4,1,1.0
3913,3,1,2,1.0
3914,6,2,4,1.0
3915,2,3,-1,0.0
3916,2,1,1,1.0
3917,2,0,2,1.0
3918,1,1,0,1.0
3919,7,3,4,1.0
3920,1,1,0,1.0
3921,2,1,1,1.0
3922,7,16,-9,0.0
3923,23,12,11,1.0
3924,6,2,4,1.0
3925,5,2,3,1.0
3926,1,0,1,1.0
3927,0,0,0,1.0
3928,1,2,-1,0.0
3929,3,1,2,1.0
3930,0,0,0,1.0
3931,5,3,2,1.0
3932,4,2,2,1.0
3933,3,3,0,1.0
3934,7,9,-2,0.0
3935,1,1,0,1.0
3936,19,19,0,1.0
3937,4,4,0,1.0
3938,3,2,1,1.0
3939,3,1,2,1.0
3940,5,3,2,1.0
3941,2,3,-1,0.0
3942,3,2,1,1.0
3943,2,2,0,1.0
3944,1,3,-2,0.0
3945,2,0,2,1.0
3946,0,0,0,1.0
3947,6,1,5,1.0
3948,5,11,-6,0.0
3949,3,3,0,1.0
3950,4,2,2,1.0
3951,8,2,6,1.0
3952,0,0,0,1.0
3953,10,3,7,1.0
3954,3,2,1,1.0
3955,12,6,6,1.0
3956,4,7,-3,0.0
3957,4,6,-2,0.0
3958,26,14,12,1.0
3959,14,7,7,1.0
3960,5,3,2,1.0
3961,22,17,5,1.0
3962,18,10,8,1.0
3963,0,1,-1,0.0
3964,5,3,2,1.0
3965,1,2,-1,0.0
3966,5,4,1,1.0
3967,6,7,-1,0.0
3968,1,2,-1,0.0
3969,22,15,7,1.0
3970,3,7,-4,0.0
3971,10,8,2,1.0
3972,10,5,5,1.0
3973,9,5,4,1.0
3974,20,27,-7,0.0
3975,9,6,3,1.0
3976,5,6,-1,0.0
3977,1,2,-1,0.0
3978,1,1,0,1.0
3979,5,2,3,1.0
3980,8,5,3,1.0
3981,20,15,5,1.0
3982,11,6,5,1.0
3983,14,13,1,1.0
3984,2,2,0,1.0
3985,9,11,-2,0.0
3986,15,9,6,1.0
3987,2,4,-2,0.0
3988,3,2,1,1.0
3989,6,6,0,1.0
3990,9,2,7,1.0
3991,3,2,1,1.0
3992,9,3,6,1.0
3993,14,12,2,1.0
3994,5,11,-6,0.0
3995,3,4,-1,0.0
3996,3,0,3,1.0
3997,17,15,2,1.0
3998,18,9,9,1.0
3999,15,10,5,1.0
4000,6,1,5,1.0
4001,18,17,1,1.0
4002,19,11,8,1.0
4003,9,7,2,1.0
4004,2,7,-5,0.0
4005,1,1,0,1.0
4006,12,9,3,1.0
4007,0,0,0,1.0
4008,16,10,6,1.0
4009,16,9,7,1.0
4010,15,10,5,1.0
4011,1,0,1,1.0
4012,11,7,4,1.0
4013,12,12,0,1.0
4014,3,0,3,1.0
4015,4,3,1,1.0
4016,9,4,5,1.0
4017,12,13,-1,0.0
4018,1,0,1,1.0
4019,21,14,7,1.0
4020,2,2,0,1.0
4021,4,0,4,1.0
4022,22,24,-2,0.0
4023,4,3,1,1.0
4024,18,11,7,1.0
4025,2,1,1,1.0
4026,9,7,2,1.0
4027,16,13,3,1.0
4028,19,21,-2,0.0
4029,6,5,1,1.0
4030,2,1,1,1.0
4031,4,2,2,1.0
4032,7,11,-4,0.0
4033,7,0,7,1.0
4034,34,24,10,1.0
4035,5,9,-4,0.0
4036,14,23,-9,0.0
4037,30,19,11,1.0
4038,5,7,-2,0.0
4039,4,2,2,1.0
4040,2,1,1,1.0
4041,3,7,-4,0.0
4042,2,1,1,1.0
4043,4,8,-4,0.0
4044,8,2,6,1.0
4045,8,5,3,1.0
4046,9,6,3,1.0
4047,7,11,-4,0.0
4048,19,10,9,1.0
4049,21,13,8,1.0
4050,16,15,1,1.0
4051,8,5,3,1.0
4052,11,11,0,1.0
4053,13,12,1,1.0
4054,3,5,-2,0.0
4055,7,10,-3,0.0
4056,18,16,2,1.0
4057,0,0,0,1.0
4058,5,6,-1,0.0
4059,7,4,3,1.0
4060,3,4,-1,0.0
4061,5,0,5,1.0
4062,23,23,0,1.0
4063,5,1,4,1.0
4064,1,4,-3,0.0
4065,6,4,2,1.0
4066,20,18,2,1.0
4067,5,4,1,1.0
4068,8,6,2,1.0
4069,9,4,5,1.0
4070,7,14,-7,0.0
4071,16,13,3,1.0
4072,17,13,4,1.0
4073,12,8,4,1.0
4074,11,14,-3,0.0
4075,1,4,-3,0.0
4076,7,5,2,1.0
4077,6,3,3,1.0
4078,12,10,2,1.0
4079,5,1,4,1.0
4080,4,3,1,1.0
4081,1,2,-1,0.0
4082,5,7,-2,0.0
4083,0,1,-1,0.0
4084,10,5,5,1.0
4085,0,0,0,1.0
4086,36,25,11,1.0
4087,24,29,-5,0.0
4088,20,13,7,1.0
4089,20,13,7,1.0
4090,4,4,0,1.0
4091,0,1,-1,0.0
4092,2,1,1,1.0
4093,9,5,4,1.0
4094,5,8,-3,0.0
4095,10,6,4,1.0
4096,20,28,-8,0.0
4097,9,4,5,1.0
4098,7,12,-5,0.0
4099,2,2,0,1.0
4100,0,4,-4,0.0
4101,6,6,0,1.0
4102,5,3,2,1.0
4103,11,11,0,1.0
4104,23,11,12,1.0
4105,0,2,-2,0.0
4106,12,7,5,1.0
4107,6,5,1,1.0
4108,9,1,8,1.0
4109,7,3,4,1.0
4110,2,0,2,1.0
4111,1,3,-2,0.0
4112,3,0,3,1.0
4113,5,0,5,1.0
4114,3,1,2,1.0
4115,1,3,-2,0.0
4116,7,4,3,1.0
4117,10,13,-3,0.0
4118,5,0,5,1.0
4119,3,3,0,1.0
4120,6,9,-3,0.0
4121,6,0,6,1.0
4122,13,7,6,1.0
4123,1,4,-3,0.0
4124,1,1,0,1.0
4125,30,48,-18,0.0
4126,5,3,2,1.0
4127,9,15,-6,0.0
4128,6,5,1,1.0
4129,10,6,4,1.0
4130,2,0,2,1.0
4131,5,11,-6,0.0
4132,9,9,0,1.0
4133,9,11,-2,0.0
4134,17,22,-5,0.0
4135,7,10,-3,0.0
4136,21,17,4,1.0
4137,13,10,3,1.0
4138,4,1,3,1.0
4139,1,1,0,1.0
4140,5,6,-1,0.0
4141,0,0,0,1.0
4142,2,0,2,1.0
4143,3,2,1,1.0
4144,1,2,-1,0.0
4145,4,3,1,1.0
4146,5,5,0,1.0
4147,6,6,0,1.0
4148,2,2,0,1.0
4149,4,3,1,1.0
4150,14,13,1,1.0
4151,9,12,-3,0.0
4152,18,7,11,1.0
4153,2,0,2,1.0
4154,13,10,3,1.0
4155,22,14,8,1.0
4156,8,6,2,1.0
4157,18,20,-2,0.0
4158,1,0,1,1.0
4159,2,0,2,1.0
4160,16,14,2,1.0
4161,19,13,6,1.0
4162,18,20,-2,0.0
4163,5,3,2,1.0
4164,9,9,0,1.0
4165,11,16,-5,0.0
4166,7,8,-1,0.0
4167,6,11,-5,0.0
4168,16,11,5,1.0
4169,0,0,0,1.0
4170,5,2,3,1.0
4171,16,13,3,1.0
4172,6,2,4,1.0
4173,2,2,0,1.0
4174,5,4,1,1.0
4175,6,0,6,1.0
4176,1,2,-1,0.0
4177,9,6,3,1.0
4178,2,1,1,1.0
4179,0,0,0,1.0
4180,14,11,3,1.0
4181,8,13,-5,0.0
4182,33,14,19,1.0
4183,0,0,0,1.0
4184,5,5,0,1.0
4185,10,8,2,1.0
4186,15,12,3,1.0
4187,13,11,2,1.0
4188,3,1,2,1.0
4189,0,3,-3,0.0
4190,12,9,3,1.0
4191,0,0,0,1.0
4192,0,2,-2,0.0
4193,12,14,-2,0.0
4194,12,8,4,1.0
4195,22,26,-4,0.0
4196,0,2,-2,0.0
4197,0,1,-1,0.0
4198,2,0,2,1.0
4199,3,5,-2,0.0
4200,1,1,0,1.0
4201,6,7,-1,0.0
4202,15,13,2,1.0
4203,2,2,0,1.0
4204,1,1,0,1.0
4205,14,18,-4,0.0
4206,12,8,4,1.0
4207,1,2,-1,0.0
4208,0,0,0,1.0
4209,13,8,5,1.0
4210,1,1,0,1.0
4211,24,22,2,1.0
4212,24,19,5,1.0
4213,0,2,-2,0.0
4214,4,2,2,1.0
4215,23,15,8,1.0
4216,6,6,0,1.0
4217,19,18,1,1.0
4218,33,14,19,1.0
4219,1,0,1,1.0
4220,7,5,2,1.0
4221,2,2,0,1.0
4222,25,16,9,1.0
4223,0,0,0,1.0
4224,6,7,-1,0.0
4225,8,9,-1,0.0
4226,10,4,6,1.0
4227,3,5,-2,0.0
4228,1,2,-1,0.0
4229,6,4,2,1.0
4230,4,4,0,1.0
4231,0,0,0,1.0
4232,8,12,-4,0.0
4233,0,1,-1,0.0
4234,9,8,1,1.0
4235,4,8,-4,0.0
4236,0,0,0,1.0
4237,6,3,3,1.0
4238,5,8,-3,0.0
4239,4,1,3,1.0
4240,0,5,-5,0.0
4241,1,0,1,1.0
4242,19,12,7,1.0
4243,14,7,7,1.0
4244,7,3,4,1.0
4245,1,0,1,1.0
4246,21,8,13,1.0
4247,7,1,6,1.0
4248,2,4,-2,0.0
4249,6,4,2,1.0
4250,7,5,2,1.0
4251,5,4,1,1.0
4252,6,1,5,1.0
4253,1,1,0,1.0
4254,5,0,5,1.0
4255,1,0,1,1.0
4256,32,18,14,1.0
4257,21,11,10,1.0
4258,8,8,0,1.0
4259,1,0,1,1.0
4260,4,1,3,1.0
4261,3,2,1,1.0
4262,12,7,5,1.0
4263,16,17,-1,0.0
4264,5,11,-6,0.0
4265,4,1,3,1.0
4266,26,15,11,1.0
4267,5,2,3,1.0
4268,2,2,0,1.0
4269,4,6,-2,0.0
