,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN
420,482500501,금동산,우계리구간, ,1.2,쉬움,23,16
421,265000101,금련산, , ,0.22,쉬움,4,3
422,478500501,금무산, , ,0.14,쉬움,2,2
423,427300401,금물산,신론리구간, ,10.14,쉬움,380,266
424,414603801,금박산,추계리구간, ,0.88,쉬움,22,15
425,472900201,금박산,고죽리구간, ,0.29,쉬움,5,4
426,302000301,금병산, , ,0.41,쉬움,7,5
427,421100801,금병산,학곡리구간, ,0.66,쉬움,12,8
428,482500601,금병산,미음동구간, ,0.06,쉬움,1,1
429,477303201,금봉산,금봉리구간, ,8.84,쉬움,156,109
430,441300103,금북정맥,양대리구간, ,19.54,쉬움,345,241
431,277103701,금산,상리구간, ,0.08,쉬움,1,1
432,457700501,금산,순화리구간, ,0.22,쉬움,4,3
433,467100501,금산,동산리구간, ,0.16,쉬움,3,2
434,487200104,금산,송도교삼거리-마산제방구간, ,1.04,쉬움,18,13
435,447600501,금성산,쌍북리구간, ,0.08,쉬움,1,1
436,451103601,금성산,덕천리구간, ,0.97,쉬움,24,17
437,451304701,금성산,보덕리구간, ,0.32,쉬움,6,4
438,461700501,금성산, , ,0.37,쉬움,7,5
439,467102401,금성산,도림리구간, ,0.1,중간,2,1
440,467700201,금성산,보천리구간, ,0.58,쉬움,11,8
441,472901401,금성산,욱수동구간, ,0.53,쉬움,9,7
442,477300601,금성산, , ,3.23,쉬움,57,40
443,488900701,금성산,성리구간, ,1.22,쉬움,22,15
444,438002601,금수산,상리구간, ,0.57,쉬움,10,7
445,491101804,금오름,금악리구간, ,0.89,쉬움,17,12
446,448100101,금오산,향천리구간, ,0.7,쉬움,12,9
447,461300501,금오산,율림리구간, ,2.18,쉬움,38,27
448,471900101,금오산,남통동구간, ,0.32,쉬움,6,4
449,482700701,금오산,고례리구간, ,0.15,쉬움,3,2
450,488500301,금오산,중평리구간, ,3.22,쉬움,57,40
451,488805801,금원산,상천리구간, ,0.15,쉬움,3,2
452,482504901,금음산, , ,0.22,쉬움,4,3
453,477502804,금이광이, , ,6.57,쉬움,246,172
454,477600301,금장산,본신리구간, ,6.32,쉬움,135,95
455,437200701,금적산,선곡리구간, ,0.57,쉬움,10,7
456,461503801,금전산,교촌리구간, ,1.07,쉬움,19,13
457,264100101,금정산,온천동구간, ,1.19,쉬움,21,15
458,282601001,금정산,서구원당동구간,원당고등학교,0.8,쉬움,14,10
459,481500401,금주산,옥계리구간, ,0.36,쉬움,6,4
460,487204301,금채산,입구-정상삼거리구간, ,0.64,쉬움,11,8
461,427200801,금학산,양덕원리구간, ,1.98,쉬움,59,42
462,427800401,금학산,율이리구간, ,4.72,쉬움,83,58
463,471700701,금학산,금곡리구간, ,0.58,쉬움,10,7
464,427200103,금학산둘레길,원소리구간, ,7.57,쉬움,134,94
465,457200104,금호남정맥,오룡리구간, ,4.89,쉬움,86,60
466,441505301,기대봉,남산리구간, ,2.72,쉬움,48,34
467,471700801,기룡산, , ,1.28,쉬움,23,16
468,472300401,기룡산,용화리구간, ,2.24,쉬움,40,28
469,451103004,기린공원,우아동1가구간, ,0.09,쉬움,2,1
470,451100801,기린봉,색장동구간, ,0.77,쉬움,14,10
471,421500701,기마봉, , ,0.59,쉬움,10,7
472,488807501,기백산,상천리구간, ,0.23,쉬움,4,3
473,468601501,기산봉,대덕리구간, ,0.66,쉬움,12,8
474,488805701,기선봉,도림리구간, ,5.97,쉬움,224,157
475,471904101,기양산,상송리구간, ,2.36,쉬움,89,62
476,472500501,기양산,마공리구간, ,3.52,쉬움,62,43
477,468000601,기역산,지천리구간, ,0.28,쉬움,5,3
478,427701401,기우산,신월리구간, ,0.09,중간,2,1
479,287100301,길상산,길상면보리고개로-정상-길상면장흥로구간,로얄유스호스텔,0.53,쉬움,9,7
480,451803804,김개남장군묘,평사리구간, ,7.24,쉬움,155,109
481,469100103,김대중모실길,어은리구간, ,0.11,쉬움,2,1
482,291100401,깃대봉,운림동구간, ,0.73,쉬움,18,13
483,441505401,깃대봉,봉명리구간, ,0.83,쉬움,15,10
484,457200401,깃대봉,명덕리구간, ,1.88,쉬움,40,28
485,461500401,깃대봉,가곡동구간, ,1,쉬움,18,12
486,469100501,깃대봉,홍도리-정상구간, ,0.08,쉬움,1,1
487,491103504,까끄레기,교래리구간, ,0.34,쉬움,6,4
488,277100401,까치산,명곡리구간, ,0.34,쉬움,6,4
489,471500701,까치산,금송리구간, ,1.39,쉬움,25,17
490,482500801,까치산, , ,0.14,쉬움,2,2
491,467300501,까치절산,연파리구간, ,2.46,쉬움,43,30
492,422309101,꼬추봉,부남리구간, ,0.64,쉬움,11,8
493,457203001,꼭지산,상전면망향의동산-금지저수지구간, ,0.61,쉬움,11,8
494,301100601,꽃봉,대정리와정-대촌리방아실구간, ,1.21,쉬움,21,15
495,488601301,꽃봉산,옥산리구간,꽃봉산,0.22,쉬움,4,3
496,302300201,꽃산,가양동구간, ,0.4,쉬움,7,5
497,447300501,꾀꼬리봉,박산리구간, ,2.48,쉬움,44,31
498,472500601,나각산,낙동리구간, ,1.29,쉬움,24,17
499,457502601,나래산,운암리구간, ,1.67,쉬움,50,35
500,427201001,나산, , ,1.14,쉬움,20,14
501,491301404,나시리오름,난산리구간, ,0.79,쉬움,14,10
502,478500801,나티미기산,송산리구간, ,0.77,쉬움,14,10
503,427709801,나팔봉,귤암리구간, ,3.71,쉬움,65,46
504,287101601,낙가산,매음리구간, ,1.62,쉬움,29,20
505,431100701,낙가산,용정동구간, ,0.48,쉬움,8,6
506,477600103,낙동정맥,봉계리구간,한티재~블랫재~운주산~이리재~도덕산~521.5봉,4.72,쉬움,177,124
507,427709904,낙천리,용산리구간, ,4.35,쉬움,77,54
508,482700801,낙화산,다죽리구간, ,0.45,쉬움,8,6
509,478503804,낙화암,신리구간, ,0.54,쉬움,10,7
510,457300301,남덕유산,명덕리구간, ,2.73,쉬움,68,48
511,469000401,남망산,금갑리구간, ,1.06,쉬움,19,13
512,451304801,남병산,나포리구간, ,0.77,쉬움,14,10
513,478200104,남북종주,청도군운문면-상북면상문산구간, ,16.4,쉬움,615,431
514,287100401,남산,남산리구간, ,0.49,쉬움,9,6
515,311400701,남산,무거동구간, ,0.65,쉬움,11,8
516,422301101,남산, , ,0.02,쉬움,1,0
517,427201101,남산,장전평리구간, ,0.27,쉬움,5,3
518,427701701,남산,남평리구간, ,1.25,쉬움,38,26
519,428105501,남산, , ,4.3,쉬움,76,53
520,437202401,남산,죽전리구간, ,0.33,쉬움,6,4
521,447100501,남산,하옥리구간, ,0.08,쉬움,1,1
522,447700301,남산,남산리구간, ,1.01,쉬움,18,12
523,448000401,남산,남장리구간, ,0.08,쉬움,1,1
524,451301101,남산,읍내리임피지구대-정상-임피면사무소구간, ,0.93,쉬움,16,11
525,461500501,남산,인제동구간, ,0.03,쉬움,1,0
526,467102501,남산,남산리구간, ,0.35,쉬움,6,4
527,468400501,남산,성동리구간, ,1.12,쉬움,20,14
528,478200601,남산,사리구간, ,3.75,쉬움,66,46
529,487204201,남산, , ,0.08,쉬움,1,1
530,301700201,남산_남선공원,탄방동구간, ,0.19,쉬움,3,2
531,437501704,남산골,교성리구간, ,0.81,쉬움,14,10
532,472504904,남산근린공원,신봉동구간, ,0.15,쉬움,3,2
533,491300501,남산봉,신풍리구간, ,0.69,쉬움,12,9
534,427605504,남산산림욕장, , ,2.23,쉬움,39,28
535,488906604,남산숲길,용암리구간, ,6.26,쉬움,188,131
536,491301504,남송이,서광리구간, ,1.88,쉬움,33,23
537,317100701,남암산, , ,2.27,쉬움,40,28
538,451904104,남원중뒷산,산곡동구간, ,0.16,쉬움,3,2
539,487204901,남은골둘레길,화정면구간,남은골소류지~지곡전원마을,0, ,0,0
540,477602104,남이장군로,연당리구간, ,1.38,쉬움,24,17
541,427701801,남전산,몰운리구간, ,1.59,쉬움,28,20
542,441803301,남포둘릴산,내항동구간, ,0.55,쉬움,10,7
543,416102804,남한산성, , ,0.67,쉬움,12,8
544,491301604,낭끼,수산리구간, ,0.21,쉬움,4,3
545,461300601,낭도산,낭도리구간, ,2.25,쉬움,68,47
546,421500204,내곡동,내곡동구간, ,0.18,쉬움,3,2
547,457200501,내동산,덕현리구간, ,1.86,쉬움,33,23
548,447900401,내산,중산리구간, ,0.39,쉬움,7,5
549,448102801,내상산,동산리구간, ,0.82,쉬움,14,10
550,471100801,내연산,상옥리구간, ,0.08,쉬움,1,1
551,461703101,내영산,철도공원앞~김천일장군묘구간, ,0.98,쉬움,17,12
552,481101004,내포리야산,내포리구간, ,0.52,쉬움,9,6
553,428305801,내현리산,내현리구간, ,0.53,쉬움,9,7
554,471900301,냉산,창림리구간, ,1.26,쉬움,22,16
555,491301704,넉시오름,의귀리구간, ,0.35,쉬움,6,4
556,468800901,넓적바위산,북이면신월리상공마을-조양리구간, ,2.09,쉬움,37,26
557,491301804,넙게오름,덕수리구간, ,0.68,쉬움,12,8
558,301102401,노고산,직동찬샘정-직동아랫피골(찬샘마을)구간, ,2.54,쉬움,45,31
559,412800301,노고산,지축동구간, ,0.58,쉬움,10,7
560,491100201,노꼬메큰오름,유수암리구간, ,2.65,쉬움,99,70
561,462301701,노랭이봉,동곡리구간, ,4.88,쉬움,183,128
562,491101904,노로오름,광령리구간, ,3.38,쉬움,60,42
563,491100403,노루생태공원,봉개동구간, ,1.69,쉬움,30,21
564,491100503,노루손이오름,연동구간, ,0.91,쉬움,16,11
565,468102904,노릿재,월남리구간, ,2.57,쉬움,45,32
566,427701901,노목산,백전리구간, ,0.52,쉬움,9,6
567,317100901,노상산,순지리구간, ,4.63,쉬움,116,81
568,415003501,노성산,수산리구간, ,0.66,쉬움,12,8
569,427600801,노성산,하리구간, ,0.14,쉬움,2,2
570,442300601,노성산, , ,0.66,쉬움,12,8
571,472500901,노악산, , ,0.42,쉬움,7,5
572,479205101,노인봉,도촌리구간, ,1.62,쉬움,29,20
573,428200801,노인산,산북리구간, ,2.16,쉬움,38,27
574,483101001,노자산,율포리구간, ,0.26,쉬움,5,3
575,412700201,노적봉,성포동구간, ,0.12,쉬움,2,1
576,471100901,노적봉, , ,0.93,쉬움,16,11
577,287201701,노적산,시도리 시모연도교-시도리 신시연도교구간, ,0.66,쉬움,12,8
578,447300601,노적산,용호2리마을입구-용호1리마을입구구간, ,0.88,쉬움,16,11
579,447302801,노적산,세종리구간, ,0.13,쉬움,2,2
580,421501001,노추산, , ,1.03,쉬움,18,13
581,441300501,노태산,백석동구간, ,0.24,쉬움,4,3
582,468902101,노화도큰산,구석리구간, ,0.41,쉬움,7,5
583,491301904,녹남봉,신도리구간, ,0.2,쉬움,4,2
584,447103301,녹두봉,백암리구간, ,0.62,쉬움,11,8
585,113800404,녹번동근린공원,녹번동구간, ,0.06,쉬움,1,1
586,491302004,논오름,상창리구간, ,0.3,쉬움,5,4
587,471101001,뇌성산, , ,0.9,쉬움,16,11
588,422305701,뇌암산,풍곡리구간, ,0.79,쉬움,14,10
589,491103604,누운오름,금악리구간, ,0.82,쉬움,14,10
590,491103704,눈오름,해안동구간, ,0.41,쉬움,7,5
591,437400801,눌의산,추풍령리구간, ,2.08,쉬움,37,26
592,428107704,느릅재,남면정자리입구-갑둔리소재골구간, ,2.89,쉬움,54,38
593,438002704,느림보강물길,도담리구간, ,0.62,쉬움,11,8
594,491100904,느지리오름,상명리구간, ,0.34,쉬움,6,4
595,483106204,느태뒷산,두모동구간, ,2.07,쉬움,37,26
596,422300203,늑구리숲길,늑구리구간, ,0.67,쉬움,12,8
597,482706201,능동산, , ,0.93,쉬움,16,11
598,427500901,능암덕산,문산리구간, ,0.44,쉬움,8,5
599,271400201,능천산,둔산동구간, ,1.69,쉬움,30,21
600,451101001,다가산,천양정(활터)-천양정길구간, ,0.18,쉬움,3,2
601,481101104,다구리야산,다구리구간, ,0.01,쉬움,1,0
602,481503204,다구리야산,해광사위-정상구간, ,0.68,쉬움,15,10
603,491100304,다랑쉬오름,세화리구간, ,0.37,중간,8,6
604,491102003,다래오름,어음리구간, ,0.94,쉬움,17,12
605,491302104,다래오름,감산리구간, ,0.36,쉬움,6,4
606,277104004,다사매곡정수장,다사면매곡리구간, ,0.35,쉬움,6,4
607,488901501,단봉산, , ,0.12,쉬움,2,1
608,471301101,단석산, , ,0.09,쉬움,2,1
609,418304801,단월산,산음리구간, ,7.28,쉬움,273,191
610,427505404,단종장릉숲길,영흥리구간, ,1.89,쉬움,33,23
611,488807601,단지봉,수도산-단지봉구간, ,1.65,쉬움,29,20
612,427501001,단풍산,녹전리구간, ,6.33,쉬움,112,78
613,468200701,달마산,월송리구간, ,2.57,쉬움,96,67
614,479205701,달바위봉,대현리구간, ,1.6,쉬움,60,42
615,471104201,달봉산,임곡리구간, ,4.16,쉬움,73,51
616,471501001,달봉산,교동구간, ,0.16,쉬움,3,2
617,477303301,달봉산,세촌리구간,농협창고-체육공원-달봉산-9봉(230m)-농협창고,4.43,쉬움,78,55
618,479200501,달봉산,적덕리구간, ,0.53,쉬움,9,7
619,491300801,달산봉,하천리구간, ,0.26,중간,5,3
620,267100401,달음산,달산리구간, ,1.4,쉬움,25,17
621,437303001,담바우산,지오리구간, ,0.91,쉬움,16,11
622,112300204,답십리공원,답십리동구간, ,0.03,쉬움,1,0
623,441800101,당경산,제석리구간, ,0.36,쉬움,6,4
624,431501001,당두산,중전리구간, ,0.95,중간,36,25
625,302300301,당산,읍내동구간, ,0.87,쉬움,15,11
626,416703701,당산,도전리구간, ,0.44,쉬움,8,5
627,447300701,당산,보통리구간, ,0.47,쉬움,8,6
628,448300301,당산,송산리구간, ,0.2,쉬움,4,2
629,491100401,당산봉,고산리구간, ,1.48,쉬움,28,19
630,491103804,당산봉알봉,고산리구간, ,1.56,쉬움,28,19
631,491302204,당오름,금악리구간, ,0.15,쉬움,3,2
632,481500601,대곡산,월영동구간, ,0.68,쉬움,13,9
633,488201201,대곡산, , ,7.73,쉬움,145,101
634,421508604,대공산성,보광리구간, ,1.53,쉬움,27,19
635,311400604,대공원산,무거동구간, ,8.05,쉬움,142,99
636,311400804,대공원숲길,신정동구간, ,0.42,쉬움,7,5
637,421507504,대관령,대관령옛길구간, ,6.79,쉬움,255,178
638,418201101,대금산, , ,1.35,쉬움,24,17
639,483101301,대금산, , ,0.65,쉬움,11,8
640,418204904,대금산두밀리고개,대보리 마을회관 구간, ,2.78,쉬움,49,34
641,277100501,대니산,구지면수리리-구지면화산리구간, ,3.36,쉬움,59,42
642,447900501,대덕봉,마치리구간, ,1.78,쉬움,31,22
643,272600201,대덕산, , ,0.26,쉬움,5,3
644,412200301,대덕산,방림리구간, ,0.19,쉬움,3,2
645,421900501,대덕산, , ,1.41,쉬움,25,17
646,422308901,대덕산,전두리구간, ,1.3,쉬움,33,23
647,457200601,대덕산,금평리구간, ,11.31,쉬움,200,140
648,457202801,대덕산,구룡리구간, ,2.5,쉬움,44,31
649,468700401,대덕산,은선암부근-마촌배수갑문구간, ,0.5,쉬움,9,7
650,431505204,대도사뒷산,고암동구간, ,0.35,쉬움,6,4
651,457700701,대동산,남계리구간, ,0.04,쉬움,1,0
652,447103401,대둔산,수락리구간, ,2.14,쉬움,80,56
653,442300801,대둔산_마천대, , ,0.54,쉬움,10,7
654,416703601,대렴봉,후리구간, ,0.49,쉬움,9,6
655,491300901,대록산,가시리구간, ,0.58,쉬움,10,7
656,421101101,대룡산, , ,0.13,쉬움,2,2
657,467800401,대룡산,득량면삼정리(오도치재)-미력면초당리(그럭재)구간, ,4.58,쉬움,81,57
658,272601704,대룡폭포,범물동구간, ,3.09,쉬움,55,38
659,442300901,대명산,안천리구간, ,0.29,쉬움,5,4
660,116500701,대모산,개포동구간, ,0.22,쉬움,4,3
661,116800201,대모산, , ,1.44,쉬움,25,18
662,457702501,대모산,백산리구간, ,0.35,쉬움,6,4
663,431501201,대미산,생달리구간, ,10.34,쉬움,222,155
664,461300701,대미산,평사리구간, ,1.38,쉬움,52,36
665,488401601,대방산, , ,0.42,쉬움,7,5
666,301103901,대별동산,대별동구간, ,0.45,쉬움,8,6
667,488804601,대봉, , ,0.18,쉬움,3,2
668,468900401,대봉산,비자리구간, ,4.34,쉬움,77,54
669,469100701,대봉산,상태동리구간, ,0.35,쉬움,6,4
670,488703901,대봉산,광평리구간, ,0.58,쉬움,10,7
671,457100501,대부산,등산로-학동마을입구구간, ,1.19,쉬움,21,15
672,491302304,대비오름,광평리구간, ,0.92,쉬움,16,11
673,488704001,대상골월경산,대안리구간, ,1.17,쉬움,21,14
674,301104001,대성산,대성동구간, ,0.05,쉬움,1,1
675,437300401,대성산,상곡리구간, ,2.56,쉬움,96,67
676,488601601,대성산,모례리구간, ,0.24,쉬움,4,3
677,491301001,대수산봉,고성리구간, ,0.29,쉬움,5,4
678,457103904,대신리,대신리입구-상황봉정상구간, ,1.53,쉬움,46,32
679,457104204,대아수목원,대아리구간, ,1.28,쉬움,23,16
680,271400301,대암봉,둔산동구간, ,0.04,쉬움,1,0
681,428101301,대암산,가오작리구간, ,2.68,쉬움,47,33
682,481100201,대암산,불모산동구간, ,0.3,쉬움,5,4
683,488901701,대암산,본천리구간, ,4.71,쉬움,83,58
684,472800901,대야산,완장리구간, ,3.7,쉬움,139,97
685,427505504,대야산성,대야리구간, ,1.29,쉬움,23,16
686,461504801,대왕산,구강리구간, ,1.77,쉬움,31,22
687,491301101,대왕산,수산리구간, ,0.3,쉬움,5,4
688,483300501,대운산,운화리구간, ,0.7,쉬움,12,9
689,287101704,대이작도,자월면이작리구간, ,1.82,쉬움,32,22
690,412801401,대자산,대자안말길입구-등산로구간, ,0.8,쉬움,14,10
691,471105504,대잠동센트럴,이동중앙하이츠옆-이동우미향식당앞구간, ,0.44,쉬움,8,5
692,301101803,대전둘레길만인산,사양리구간, ,10.77,쉬움,190,133
693,477502904,대전산책로,감연리구간, ,0.66,쉬움,12,8
694,301100104,대전시경계종주,어곡리구간, ,21.05,쉬움,451,316
695,468702601,대절산,천마리구간, ,1.25,쉬움,22,15
696,421903101,대조봉,황지동구간, ,1.71,쉬움,30,21
697,414600104,대지산, , ,0.17,쉬움,3,2
698,416102901,대지산,오산리구간, ,0.82,쉬움,14,10
699,451301501,대초산,보덕리구간, ,0.61,쉬움,11,8
700,422100204,대포저수지,도문동구간, ,0.34,쉬움,6,4
701,422100304,대포항주변,대포동구간, ,0.19,쉬움,3,2
702,451301601,대황산_대봉산,남내리구간, ,0.39,쉬움,7,5
703,422309204,댓재옛길,번천리구간, ,3.72,쉬움,140,98
704,447100701,더기산,대양리구간, ,0.06,쉬움,1,1
705,491302404,더데오름,상예동구간, ,0.13,쉬움,2,2
706,301101904,더퍼리골,용운동구간, ,0.13,쉬움,2,2
707,427501101,덕가산, , ,4.12,쉬움,73,51
708,488801501,덕갈산,향양리구간, ,2.42,쉬움,91,64
709,427300501,덕고산,서석면청량리구간, ,0.04,중간,1,0
710,447100801,덕기봉,불이리구간, ,3.43,쉬움,61,42
711,437302601,덕대산,동대리구간, ,0.42,쉬움,7,5
712,412200104,덕동산,비전동구간, ,0.08,쉬움,1,1
713,427802201,덕령산, , ,2.49,쉬움,44,31
